Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,HouseAge,RemodAge,IsRemodeled,TotalLivingArea,BsmtFinType1_ord,BsmtFinType2_ord,FinishedBsmtSF,FinishedBsmtRatio,OverallQC,QualCondGap,TotalPorchSF,HasPorch,HasDeck,HasPool,HasFireplace,HasAlley,IsPavedStreet,SaleSeason,TotalBath,RoomDensity,HasGarage,GarageAge,GarageAreaPerCar,GarageQual_ord,GarageCond_ord,GarageQC,HasMasVnr,LotShapeRatio
1183,60,RL,160.0,15623,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,5,1996,1996,Hip,CompShg,Wd Sdng,ImStucc,None,0.0,Gd,TA,PConc,Ex,TA,Av,GLQ,2096.0,Unf,0.0,300,2396.0,GasA,Ex,Y,SBrkr,2411,2065,0,4476,1.0,0.0,3,1,4,1,Ex,10,Typ,2,TA,Attchd,1996.0,Fin,3.0,813.0,TA,TA,Y,171,78,0,0,0,555,Ex,MnPrv,None,0,7,2007,WD,Abnorml,745000.0,11,11,0,6872.0,6.0,1.0,2096.0,0.8744263662911973,50,5,78,1,1,1,1,0,1,Summer,4.5,406.90909090909093,1,11.0,203.25,3,3,9,0,1.2699219023836499
1184,30,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1920,1950,Hip,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,821.0,Unf,0.0,299,1120.0,GasA,Ex,Y,SBrkr,1130,0,0,1130,1.0,0.0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1970.0,Unf,2.0,720.0,TA,TA,Y,229,0,0,0,0,0,None,None,None,0,6,2006,WD,Normal,120000.0,86,56,1,2250.0,3.0,1.0,821.0,0.7323818019625334,30,-1,0,0,1,0,1,1,1,Summer,2.0,188.33333333333334,1,36.0,240.0,3,3,9,0,0.5718476624917083
1185,20,RL,50.0,35133,Grvl,None,Reg,Lvl,AllPub,Inside,Mod,Timber,Norm,Norm,1Fam,1Story,5,4,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,226.0,TA,TA,CBlock,TA,TA,Gd,Rec,1159.0,Unf,0.0,413,1572.0,GasA,Gd,Y,SBrkr,1572,0,0,1572,1.0,0.0,1,1,3,1,TA,5,Typ,2,TA,2Types,1963.0,RFn,3.0,995.0,TA,TA,Y,0,263,0,0,263,0,None,None,None,0,5,2007,WD,Normal,186700.0,44,44,0,3144.0,3.0,1.0,1159.0,0.736808645899555,20,1,526,1,0,0,1,0,0,Spring,2.5,262.0,1,44.0,248.75,3,3,9,1,0.2653392772201161
1186,50,RL,60.0,9738,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1924,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,392.0,Unf,0.0,392,784.0,GasA,Gd,Y,SBrkr,949,272,0,1221,1.0,0.0,1,0,4,1,TA,7,Typ,0,None,Attchd,1965.0,Unf,1.0,392.0,TA,TA,Y,0,0,236,0,0,0,None,None,None,0,3,2006,WD,Normal,104900.0,82,56,1,2005.0,4.0,1.0,392.0,0.49936305732484076,35,-2,236,1,0,0,0,0,1,Spring,2.0,152.625,1,41.0,196.0,3,3,9,0,0.6019182821426999
1187,190,RL,107.0,10615,Pave,None,IR1,Bnk,AllPub,Corner,Mod,OldTown,Artery,Artery,2fmCon,2Story,3,5,1900,1970,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Fa,TA,Mn,BLQ,440.0,Unf,0.0,538,978.0,GasA,TA,Y,SBrkr,1014,685,0,1699,1.0,0.0,2,0,3,2,TA,7,Typ,0,None,CarPort,1920.0,Unf,2.0,420.0,Fa,Fa,Y,0,74,0,0,0,0,None,None,None,0,8,2009,WD,Abnorml,95000.0,109,39,1,2677.0,4.0,1.0,440.0,0.449438202247191,15,-2,74,1,0,0,0,0,1,Summer,3.0,212.375,1,89.0,140.0,2,2,4,0,1.0285581368323176
1188,20,RL,89.0,12461,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1995,Gable,CompShg,ImStucc,ImStucc,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1456.0,Unf,0.0,168,1624.0,GasA,Ex,Y,SBrkr,1624,0,0,1624,1.0,0.0,2,0,2,1,Gd,5,Typ,1,Fa,Attchd,1994.0,RFn,3.0,757.0,TA,TA,Y,0,114,192,0,0,0,None,GdPrv,None,0,7,2006,WD,Normal,262000.0,12,11,1,3248.0,6.0,1.0,1456.0,0.896,40,3,306,1,0,0,1,0,1,Summer,3.0,270.6666666666667,1,12.0,189.25,3,3,9,0,0.7902060665551992
1189,60,RL,68.0,8935,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,831,831.0,GasA,Ex,Y,SBrkr,831,829,0,1660,0.0,0.0,2,1,3,1,Gd,7,Typ,0,None,Attchd,2002.0,RFn,2.0,493.0,TA,TA,Y,144,68,0,0,0,0,None,None,None,0,7,2009,WD,Normal,195000.0,7,7,0,2491.0,1.0,1.0,0.0,0.0,35,2,68,1,1,0,0,0,1,Summer,2.5,207.5,1,7.0,164.33333333333334,3,3,9,1,0.7118545743805508
1190,60,RL,60.0,7500,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,994,994.0,GasA,Gd,Y,SBrkr,1028,776,0,1804,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1999.0,Fin,2.0,442.0,TA,TA,Y,140,60,0,0,0,0,None,None,None,0,6,2010,WD,Normal,189000.0,11,11,0,2798.0,1.0,1.0,0.0,0.0,35,2,60,1,1,0,1,0,1,Summer,2.5,225.5,1,11.0,147.33333333333334,3,3,9,0,0.6849116445801616
1191,190,RL,74.0,32463,Pave,None,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,2fmCon,1Story,4,4,1961,1975,Gable,CompShg,MetalSd,MetalSd,Stone,149.0,TA,Gd,CBlock,TA,TA,Av,BLQ,1159.0,Unf,0.0,90,1249.0,GasA,Ex,Y,SBrkr,1622,0,0,1622,1.0,0.0,1,0,3,1,TA,7,Typ,1,TA,2Types,1975.0,Fin,4.0,1356.0,TA,TA,Y,439,0,0,0,0,0,None,None,None,0,3,2007,WD,Normal,168000.0,46,32,1,2871.0,4.0,1.0,1159.0,0.9272,16,0,0,0,1,0,1,0,1,Spring,2.0,202.75,1,32.0,271.2,3,3,9,1,0.4084450653371313
1192,160,FV,24.0,2645,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,776,776.0,GasA,Ex,Y,SBrkr,764,677,0,1441,0.0,0.0,2,1,2,1,Gd,5,Typ,0,None,Detchd,1999.0,Unf,2.0,492.0,TA,TA,Y,206,0,0,0,0,0,None,None,None,0,11,2007,WD,Normal,174000.0,8,7,1,2217.0,1.0,1.0,0.0,0.0,40,3,0,0,1,0,0,1,1,Fall,2.5,240.16666666666666,1,8.0,164.0,3,3,9,1,0.4577570058925431
1193,50,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1925,1994,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,Mn,Unf,0.0,Unf,0.0,702,702.0,GasA,Gd,Y,SBrkr,842,630,0,1472,0.0,0.0,1,0,3,1,Gd,6,Typ,0,None,Detchd,1925.0,Unf,1.0,250.0,TA,Fa,P,0,0,84,0,0,0,None,GdWo,None,0,7,2007,WD,Normal,125000.0,82,13,1,2174.0,1.0,1.0,0.0,0.0,40,-3,84,1,0,0,0,1,1,Summer,1.0,210.28571428571428,1,82.0,125.0,3,2,6,0,0.6061855800270474
1194,120,RM,74.0,4500,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1999,1999,Hip,CompShg,VinylSd,VinylSd,BrkFace,425.0,TA,TA,PConc,Ex,TA,No,GLQ,883.0,Unf,0.0,341,1224.0,GasA,Ex,Y,SBrkr,1224,0,0,1224,1.0,0.0,2,0,2,1,TA,5,Typ,0,None,Attchd,1999.0,Fin,2.0,402.0,TA,TA,Y,0,304,0,0,0,0,None,None,None,0,6,2009,WD,Normal,165000.0,10,10,0,2448.0,6.0,1.0,883.0,0.7208163265306122,30,1,304,1,0,0,0,0,1,Summer,3.0,204.0,1,10.0,134.0,3,3,9,1,1.0869239631139216
1195,60,RL,80.0,9364,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,TA,TA,CBlock,TA,TA,No,ALQ,371.0,Unf,0.0,292,663.0,GasA,TA,Y,SBrkr,663,689,0,1352,0.0,0.0,1,1,4,1,TA,7,Typ,0,None,Attchd,1969.0,Fin,1.0,299.0,TA,TA,Y,379,36,0,0,0,0,None,MnPrv,None,0,3,2010,WD,Normal,158000.0,41,41,0,2015.0,5.0,1.0,371.0,0.5587349397590361,42,-1,36,1,1,0,0,0,1,Spring,1.5,169.0,1,41.0,149.5,3,3,9,1,0.8182656262071862
1196,60,RL,51.0,8029,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,728,728.0,GasA,Ex,Y,SBrkr,728,728,0,1456,0.0,0.0,2,1,3,1,Gd,8,Typ,0,None,Attchd,2005.0,Fin,2.0,400.0,TA,TA,Y,100,24,0,0,0,0,None,None,None,0,7,2008,WD,Normal,176000.0,3,3,0,2184.0,1.0,1.0,0.0,0.0,30,1,24,1,1,0,0,0,1,Summer,2.5,161.77777777777777,1,3.0,133.33333333333334,3,3,9,0,0.5628847852823802
1197,60,RL,58.0,14054,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,879,879.0,GasA,Ex,Y,SBrkr,879,984,0,1863,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2006.0,Fin,3.0,660.0,TA,TA,Y,100,17,0,0,0,0,None,None,None,0,11,2006,New,Partial,219210.0,0,0,0,2742.0,1.0,1.0,0.0,0.0,35,2,17,1,1,0,1,0,1,Fall,2.5,186.3,1,0.0,165.0,3,3,9,0,0.4851544101719037
1198,75,RM,65.0,8850,Pave,None,IR1,Bnk,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1916,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,815,815.0,GasA,Ex,Y,SBrkr,815,875,0,1690,0.0,0.0,1,0,3,1,TA,7,Typ,1,Gd,Detchd,1916.0,Unf,1.0,225.0,TA,TA,Y,0,0,330,0,0,0,None,None,None,0,7,2006,ConLw,Normal,144000.0,90,56,1,2505.0,1.0,1.0,0.0,0.0,42,1,330,1,0,0,1,0,1,Summer,1.0,211.25,1,90.0,112.5,3,3,9,0,0.6836748231126345
1199,20,RL,70.0,9100,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1212,1212.0,GasA,Ex,Y,SBrkr,1212,0,0,1212,0.0,0.0,2,0,3,1,Gd,6,Typ,0,None,Attchd,2001.0,RFn,2.0,573.0,TA,TA,Y,356,0,0,0,0,0,None,None,None,0,6,2009,WD,Normal,178000.0,8,8,0,2424.0,1.0,1.0,0.0,0.0,35,2,0,0,1,0,0,0,1,Summer,2.0,173.14285714285714,1,8.0,191.0,3,3,9,0,0.7261868787689438
1200,20,RL,75.0,11235,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,5,1963,1979,Gable,CompShg,HdBoard,HdBoard,BrkFace,51.0,TA,TA,CBlock,TA,TA,No,Rec,547.0,Unf,0.0,504,1051.0,GasA,Gd,Y,SBrkr,1382,0,0,1382,0.0,0.0,1,1,3,1,TA,6,Typ,1,Po,Attchd,1974.0,Unf,2.0,459.0,TA,TA,Y,0,82,0,0,0,0,None,None,None,0,10,2006,WD,Normal,148000.0,43,27,1,2433.0,3.0,1.0,547.0,0.5199619771863118,20,-1,82,1,0,0,1,0,1,Fall,1.5,197.42857142857142,1,32.0,153.0,3,3,9,1,0.7009654814441262
1201,20,RL,71.0,9353,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1970,1970,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,864,864.0,GasA,Gd,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,TA,5,Typ,0,None,Attchd,1972.0,Unf,1.0,280.0,TA,TA,Y,0,0,0,0,0,0,None,None,Shed,0,7,2006,Oth,Abnorml,116050.0,36,36,0,1728.0,1.0,1.0,0.0,0.0,20,-1,0,0,0,0,0,0,1,Summer,1.0,144.0,1,34.0,140.0,3,3,9,0,0.7266332943231816
1202,60,RL,80.0,10400,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,866,866.0,GasA,Ex,Y,SBrkr,866,913,0,1779,0.0,0.0,2,1,3,1,Gd,6,Typ,0,None,Attchd,1998.0,RFn,2.0,546.0,TA,TA,Y,198,36,0,0,0,0,None,None,None,0,3,2009,WD,Normal,197900.0,11,11,0,2645.0,1.0,1.0,0.0,0.0,35,2,36,1,1,0,0,0,1,Spring,2.5,254.14285714285714,1,11.0,182.0,3,3,9,0,0.77684692968059
1203,50,RM,50.0,6000,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,1925,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,884,884.0,GasA,Ex,Y,SBrkr,884,464,0,1348,1.0,0.0,1,0,3,1,TA,5,Typ,1,Fa,Detchd,1960.0,Unf,1.0,216.0,TA,TA,N,0,0,208,0,0,0,None,None,None,0,5,2009,WD,Normal,117000.0,84,12,1,2232.0,1.0,1.0,0.0,0.0,40,-3,208,1,0,0,1,0,1,Spring,2.0,224.66666666666666,1,49.0,108.0,3,3,9,0,0.6372701027183559
1204,20,RL,75.0,9750,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,171.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1630,1630.0,GasA,Ex,Y,SBrkr,1630,0,0,1630,0.0,0.0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2000.0,Unf,2.0,451.0,TA,TA,Y,74,234,0,0,0,0,None,None,None,0,10,2009,WD,Normal,213000.0,9,8,1,3260.0,1.0,1.0,0.0,0.0,35,2,234,1,1,0,1,0,1,Fall,2.0,232.85714285714286,1,9.0,150.33333333333334,3,3,9,1,0.7519393396039914
1205,20,RL,78.0,10140,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,788.0,Unf,0.0,268,1056.0,GasA,Ex,Y,SBrkr,1074,0,0,1074,1.0,0.0,1,1,3,1,TA,6,Typ,0,None,Attchd,1975.0,RFn,2.0,495.0,TA,TA,Y,0,88,0,0,0,0,None,MnPrv,None,0,7,2006,WD,Normal,153500.0,31,31,0,2130.0,5.0,1.0,788.0,0.7455061494796594,30,-1,88,1,0,0,0,0,1,Summer,2.5,153.42857142857142,1,31.0,165.0,3,3,9,0,0.7669800006024895
1206,20,RL,90.0,14684,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,7,1990,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,234.0,Gd,TA,CBlock,Gd,TA,Mn,ALQ,485.0,BLQ,177.0,1496,2158.0,GasA,Gd,Y,SBrkr,2196,0,0,2196,0.0,0.0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1990.0,RFn,3.0,701.0,TA,TA,Y,84,70,0,0,0,0,None,None,None,0,6,2009,WD,Normal,271900.0,19,18,1,4354.0,5.0,4.0,662.0,0.30662343677628534,49,0,70,1,1,0,1,0,1,Summer,2.0,274.5,1,19.0,175.25,3,3,9,1,0.7366328414482598
1207,20,RH,67.0,8900,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,4,4,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,1056.0,Unf,0.0,0,1056.0,GasA,TA,Y,SBrkr,1056,0,0,1056,1.0,0.0,1,0,2,1,TA,5,Typ,0,None,Detchd,1966.0,Unf,1.0,384.0,TA,TA,Y,0,42,0,0,0,0,None,MnPrv,None,0,11,2006,WD,Normal,107000.0,40,40,0,2112.0,3.0,1.0,1056.0,0.9990539262062441,16,0,42,1,0,0,0,0,1,Fall,2.0,176.0,1,40.0,192.0,3,3,9,0,0.7027494503290173
1208,20,RL,70.0,9135,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Av,GLQ,340.0,Unf,0.0,1342,1682.0,GasA,Ex,Y,SBrkr,1700,0,0,1700,1.0,0.0,2,0,3,1,Gd,7,Typ,0,None,Attchd,2003.0,RFn,2.0,544.0,TA,TA,Y,192,23,0,0,0,0,None,None,None,0,5,2006,WD,Normal,200000.0,3,3,0,3382.0,6.0,1.0,340.0,0.20202020202020202,30,1,23,1,1,0,0,0,1,Spring,3.0,212.5,1,3.0,181.33333333333334,3,3,9,1,0.7248087995698572
1209,20,RL,70.0,7763,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1962,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,504.0,BLQ,108.0,319,931.0,GasA,TA,Y,SBrkr,1283,0,0,1283,1.0,0.0,1,0,3,1,TA,6,Typ,0,None,Detchd,1980.0,Unf,2.0,506.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,10,2008,WD,Normal,140000.0,46,28,1,2214.0,3.0,4.0,612.0,0.6566523605150214,35,-2,0,0,0,0,0,0,1,Fall,2.0,183.28571428571428,1,28.0,168.66666666666666,3,3,9,0,0.7855645695275169
1210,20,RL,85.0,10182,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRNn,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,420.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1220.0,Unf,0.0,440,1660.0,GasA,Ex,Y,SBrkr,1660,0,0,1660,1.0,0.0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2006.0,RFn,2.0,500.0,TA,TA,Y,322,50,0,0,0,0,None,None,None,0,5,2006,New,Partial,290000.0,0,0,0,3320.0,6.0,1.0,1220.0,0.7344972907886815,40,3,50,1,1,0,1,0,1,Spring,3.0,184.44444444444446,1,0.0,166.66666666666666,3,3,9,1,0.8341028606427836
1211,60,RL,70.0,11218,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1055,1055.0,GasA,Ex,Y,SBrkr,1055,790,0,1845,0.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1992.0,RFn,2.0,462.0,TA,TA,Y,635,104,0,0,0,0,None,GdPrv,Shed,400,5,2010,WD,Normal,189000.0,18,18,0,2900.0,1.0,1.0,0.0,0.0,30,1,104,1,1,0,1,0,1,Spring,2.5,205.0,1,18.0,154.0,3,3,9,0,0.6547253473784771
1212,50,RL,152.0,12134,Pave,None,IR1,Bnk,AllPub,Inside,Mod,Gilbert,Norm,Norm,1Fam,1.5Fin,8,7,1988,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,Wood,Gd,TA,Av,GLQ,427.0,Unf,0.0,132,559.0,GasA,Gd,Y,SBrkr,1080,672,0,1752,0.0,0.0,2,0,4,1,TA,8,Typ,0,None,Basment,1988.0,RFn,2.0,492.0,TA,TA,Y,325,12,0,0,0,0,None,None,None,0,6,2010,WD,Normal,164000.0,22,5,1,2311.0,6.0,1.0,427.0,0.7625,56,1,12,1,1,0,0,0,1,Summer,2.0,194.66666666666666,1,22.0,164.0,3,3,9,0,1.367466779061769
1213,30,RL,50.0,9340,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1941,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,344.0,Unf,0.0,328,672.0,GasA,TA,Y,SBrkr,672,0,0,672,1.0,0.0,1,0,2,1,TA,4,Typ,0,None,Attchd,1941.0,Unf,1.0,234.0,TA,TA,N,0,113,0,0,0,0,None,None,None,0,8,2009,WD,Normal,113000.0,68,59,1,1344.0,3.0,1.0,344.0,0.5111441307578009,24,-2,113,1,0,0,0,0,1,Summer,2.0,134.4,1,68.0,117.0,3,3,9,0,0.5120659354684471
1214,80,RL,72.0,10246,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,4,9,1965,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,Gd,Av,GLQ,648.0,Unf,0.0,0,648.0,GasA,Ex,Y,SBrkr,960,0,0,960,1.0,1.0,0,0,0,1,TA,3,Typ,0,None,Attchd,1965.0,Unf,1.0,364.0,TA,TA,Y,88,0,0,0,0,0,None,None,None,0,5,2006,WD,Normal,145000.0,41,5,1,1608.0,6.0,1.0,648.0,0.9984591679506933,36,-5,0,0,1,0,0,0,1,Spring,1.5,240.0,1,41.0,182.0,3,3,9,0,0.7043457251209128
1215,85,RL,69.0,10205,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,784.0,Unf,0.0,141,925.0,GasA,TA,Y,SBrkr,999,0,0,999,1.0,0.0,1,0,3,1,TA,6,Typ,0,None,Attchd,1962.0,Unf,1.0,300.0,TA,TA,Y,150,72,0,0,0,0,None,None,None,0,5,2006,WD,Normal,134500.0,44,44,0,1924.0,4.0,1.0,784.0,0.8466522678185745,25,0,72,1,1,0,0,0,1,Spring,2.0,142.71428571428572,1,44.0,150.0,3,3,9,0,0.6763392985807993
1216,20,RL,99.0,7094,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,180.0,LwQ,374.0,340,894.0,GasA,TA,Y,SBrkr,894,0,0,894,0.0,0.0,1,0,3,1,TA,5,Typ,0,None,Detchd,1966.0,RFn,1.0,384.0,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,5,2007,WD,Normal,125000.0,41,41,0,1788.0,3.0,2.0,554.0,0.6189944134078212,25,0,0,0,0,0,0,0,1,Spring,1.0,149.0,1,41.0,192.0,3,3,9,0,1.1616188903061109
1217,90,RM,68.0,8930,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,5,1978,1978,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,Slab,None,None,None,None,0.0,None,0.0,0,0.0,GasA,TA,Y,SBrkr,1318,584,0,1902,0.0,0.0,2,0,4,2,TA,8,Typ,0,None,Attchd,1978.0,Unf,2.0,539.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,4,2010,WD,Normal,112000.0,32,32,0,1902.0,,,0.0,0.0,30,1,0,0,0,0,0,0,1,Spring,2.0,211.33333333333334,1,32.0,179.66666666666666,3,3,9,0,0.7120517473715458
1218,20,FV,72.0,8640,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,Stone,72.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,936.0,Unf,0.0,364,1300.0,GasA,Ex,Y,SBrkr,1314,0,0,1314,1.0,0.0,2,0,3,1,Gd,6,Typ,0,None,Attchd,2009.0,RFn,2.0,552.0,TA,TA,Y,135,112,0,0,0,0,None,None,None,0,9,2009,New,Partial,229456.0,0,0,0,2614.0,6.0,1.0,936.0,0.7194465795541891,40,3,112,1,1,0,0,0,1,Fall,3.0,187.71428571428572,1,0.0,184.0,3,3,9,1,0.7663520340602403
